word,transcription,vowel_stress,original_transcription
играещи,i'ɡraɛʃt̪i,iɡr'aɛʃt̪i,iˈɡraɛʃt̪i
играещите,i'ɡraɛʃt̪it̪ɛ,iɡr'aɛʃt̪it̪ɛ,iˈɡraɛʃt̪it̪ɛ
играещия,i'ɡraɛʃt̪ijə,iɡr'aɛʃt̪ijə,iˈɡraɛʃt̪ijə
играещо,i'ɡraɛʃt̪o,iɡr'aɛʃt̪o,iˈɡraɛʃt̪o
играй,i'ɡraj,iɡr'aj,iˈɡraj
играл,i'ɡraɫ,iɡr'aɫ,iˈɡraɫ
играла,i'ɡraɫə,iɡr'aɫə,iˈɡraɫə
игралите,i'ɡralit̪ɛ,iɡr'alit̪ɛ,iˈɡralit̪ɛ
играната,i'ɡranət̪ə,iɡr'anət̪ə,iˈɡranət̪ə
играхме,i'ɡraxmɛ,iɡr'axmɛ,iˈɡraxmɛ
изберат,izbɛ'rɤt̪,izbɛr'ɤt̪,izbɛˈrɤt̪
изберели,izbɛ'rɛli,izbɛr'ɛli,izbɛˈrɛli
изберем,izbɛ'rɛm,izbɛr'ɛm,izbɛˈrɛm
избереш,izbɛ'rɛʃ,izbɛr'ɛʃ,izbɛˈrɛʃ
изберяхме,izbɛ'rʲaxmɛ,izbɛrʲ'axmɛ,izbɛˈrʲaxmɛ
избирала,iz'biɾəɫə,izb'iɾəɫə,izˈbiɾəɫə
избиралия,iz'biɾəlijə,izb'iɾəlijə,izˈbiɾəlijə
избирало,iz'biɾəɫo̝,izb'iɾəɫo̝,izˈbiɾəɫo̝
избираме,iz'biɾəmɛ,izb'iɾəmɛ,izˈbiɾəmɛ
избирания,iz'biɾənijə,izb'iɾənijə,izˈbiɾənijə
избират,iz'biɾət̪,izb'iɾət̪,izˈbiɾət̪
избирате,iz'biɾət̪ɛ,izb'iɾət̪ɛ,izˈbiɾət̪ɛ
избирах,iz'biɾəx,izb'iɾəx,izˈbiɾəx
избирахте,iz'biɾəxt̪ɛ,izb'iɾəxt̪ɛ,izˈbiɾəxt̪ɛ
избираща,iz'biɾəʃt̪ə,izb'iɾəʃt̪ə,izˈbiɾəʃt̪ə
избиращата,iz'biɾəʃt̪ət̪ə,izb'iɾəʃt̪ət̪ə,izˈbiɾəʃt̪ət̪ə
избиращите,iz'biɾəʃt̪it̪ɛ,izb'iɾəʃt̪it̪ɛ,izˈbiɾəʃt̪it̪ɛ
избоденият,iz'bɔd̪ɛnijət̪,izb'ɔd̪ɛnijət̪,izˈbɔd̪ɛnijət̪
избодено,iz'bɔd̪ɛno̝,izb'ɔd̪ɛno̝,izˈbɔd̪ɛno̝
избоденото,iz'bɔd̪ɛno̝t̪o̝,izb'ɔd̪ɛno̝t̪o̝,izˈbɔd̪ɛno̝t̪o̝
избодете,izbo'd̪ɛt̪ɛ,izbod̪'ɛt̪ɛ,izboˈd̪ɛt̪ɛ
избодяха,izbo'dʲaxə,izbodʲ'axə,izboˈdʲaxə
избодяхте,izbo'dʲaxt̪ɛ,izbodʲ'axt̪ɛ,izboˈdʲaxt̪ɛ
избождайте,iz'bɔʒd̪əjt̪ɛ,izb'ɔʒd̪əjt̪ɛ,izˈbɔʒd̪əjt̪ɛ
избождали,iz'bɔʒd̪əli,izb'ɔʒd̪əli,izˈbɔʒd̪əli
избождалите,iz'bɔʒd̪əlit̪ɛ,izb'ɔʒd̪əlit̪ɛ,izˈbɔʒd̪əlit̪ɛ
избождалия,iz'bɔʒd̪əlijə,izb'ɔʒd̪əlijə,izˈbɔʒd̪əlijə
избождалият,iz'bɔʒd̪əlijət̪,izb'ɔʒd̪əlijət̪,izˈbɔʒd̪əlijət̪
избождало,iz'bɔʒd̪əɫo̝,izb'ɔʒd̪əɫo̝,izˈbɔʒd̪əɫo̝
избождана,iz'bɔʒd̪ənə,izb'ɔʒd̪ənə,izˈbɔʒd̪ənə
избожданите,iz'bɔʒd̪ənit̪ɛ,izb'ɔʒd̪ənit̪ɛ,izˈbɔʒd̪ənit̪ɛ
избожданията,iz'bɔʒd̪ənijət̪ə,izb'ɔʒd̪ənijət̪ə,izˈbɔʒd̪ənijət̪ə
избождате,iz'bɔʒd̪ət̪ɛ,izb'ɔʒd̪ət̪ɛ,izˈbɔʒd̪ət̪ɛ
избождаш,iz'bɔʒd̪əʃ,izb'ɔʒd̪əʃ,izˈbɔʒd̪əʃ
избождащата,iz'bɔʒd̪əʃt̪ət̪ə,izb'ɔʒd̪əʃt̪ət̪ə,izˈbɔʒd̪əʃt̪ət̪ə
избождащи,iz'bɔʒd̪əʃt̪i,izb'ɔʒd̪əʃt̪i,izˈbɔʒd̪əʃt̪i
избождащите,iz'bɔʒd̪əʃt̪it̪ɛ,izb'ɔʒd̪əʃt̪it̪ɛ,izˈbɔʒd̪əʃt̪it̪ɛ
изболият,iz'bɔlijət̪,izb'ɔlijət̪,izˈbɔlijət̪
избра,iz'bra,izbr'a,izˈbra
избрал,iz'braɫ,izbr'aɫ,izˈbraɫ
избрала,iz'braɫə,izbr'aɫə,izˈbraɫə
избралата,iz'braɫət̪ə,izbr'aɫət̪ə,izˈbraɫət̪ə
избрали,iz'brali,izbr'ali,izˈbrali
избралия,iz'bralijə,izbr'alijə,izˈbralijə
избралият,iz'bralijət̪,izbr'alijət̪,izˈbralijət̪
избралото,iz'braɫo̝t̪o̝,izbr'aɫo̝t̪o̝,izˈbraɫo̝t̪o̝
избран,izbr'an,izbr'an,izbrˈan
избрана,izbr'anə,izbr'anə,izbrˈanə
избраната,izbr'anət̪ə,izbr'anət̪ə,izbrˈanət̪ə
избраният,izbr'anijət̪,izbr'anijət̪,izbrˈanijət̪
избрано,izbr'ano̝,izbr'ano̝,izbrˈano̝
избраха,iz'braxə,izbr'axə,izˈbraxə
изведени,iz'vɛd̪ɛni,izv'ɛd̪ɛni,izˈvɛd̪ɛni
изведено,iz'vɛd̪ɛno̝,izv'ɛd̪ɛno̝,izˈvɛd̪ɛno̝
изведеното,iz'vɛd̪ɛno̝t̪o̝,izv'ɛd̪ɛno̝t̪o̝,izˈvɛd̪ɛno̝t̪o̝
изведохме,iz'vɛd̪o̝xmɛ,izv'ɛd̪o̝xmɛ,izˈvɛd̪o̝xmɛ
изведяхме,izvɛ'dʲaxmɛ,izvɛdʲ'axmɛ,izvɛˈdʲaxmɛ
изведяхте,izvɛ'dʲaxt̪ɛ,izvɛdʲ'axt̪ɛ,izvɛˈdʲaxt̪ɛ
извеждала,iz'vɛʒd̪əɫə,izv'ɛʒd̪əɫə,izˈvɛʒd̪əɫə
извеждам,iz'vɛʒd̪əm,izv'ɛʒd̪əm,izˈvɛʒd̪əm
извеждаме,iz'vɛʒd̪əmɛ,izv'ɛʒd̪əmɛ,izˈvɛʒd̪əmɛ
извеждана,iz'vɛʒd̪ənə,izv'ɛʒd̪ənə,izˈvɛʒd̪ənə
извеждане,iz'vɛʒd̪ənɛ,izv'ɛʒd̪ənɛ,izˈvɛʒd̪ənɛ
извежданета,iz'vɛʒd̪ənɛt̪ə,izv'ɛʒd̪ənɛt̪ə,izˈvɛʒd̪ənɛt̪ə
извежданите,iz'vɛʒd̪ənit̪ɛ,izv'ɛʒd̪ənit̪ɛ,izˈvɛʒd̪ənit̪ɛ
извежданията,iz'vɛʒd̪ənijət̪ə,izv'ɛʒd̪ənijət̪ə,izˈvɛʒd̪ənijət̪ə
извеждано,iz'vɛʒd̪əno̝,izv'ɛʒd̪əno̝,izˈvɛʒd̪əno̝
извежданото,iz'vɛʒd̪əno̝t̪o̝,izv'ɛʒd̪əno̝t̪o̝,izˈvɛʒd̪əno̝t̪o̝
извеждаха,iz'vɛʒd̪əxə,izv'ɛʒd̪əxə,izˈvɛʒd̪əxə
извеждахте,iz'vɛʒd̪əxt̪ɛ,izv'ɛʒd̪əxt̪ɛ,izˈvɛʒd̪əxt̪ɛ
извеждащата,iz'vɛʒd̪əʃt̪ət̪ə,izv'ɛʒd̪əʃt̪ət̪ə,izˈvɛʒd̪əʃt̪ət̪ə
извеждащият,iz'vɛʒd̪əʃt̪ijət̪,izv'ɛʒd̪əʃt̪ijət̪,izˈvɛʒd̪əʃt̪ijət̪
извел,iz'vɛɫ,izv'ɛɫ,izˈvɛɫ
извела,iz'vɛɫə,izv'ɛɫə,izˈvɛɫə
извели,iz'vɛli,izv'ɛli,izˈvɛli
извелото,iz'vɛɫo̝t̪o̝,izv'ɛɫo̝t̪o̝,izˈvɛɫo̝t̪o̝
извлекат,izvlɛ'kɤt̪,izvlɛk'ɤt̪,izvlɛˈkɤt̪
извлеклия,iz'vlɛklijə,izvl'ɛklijə,izˈvlɛklijə
извлеклият,iz'vlɛklijət̪,izvl'ɛklijət̪,izˈvlɛklijət̪
извлечало,izvlɛ'tʃaɫo̝,izvlɛtʃ'aɫo̝,izvlɛˈtʃaɫo̝
извлечена,iz'vlɛtʃɛnə,izvl'ɛtʃɛnə,izˈvlɛtʃɛnə
извлечете,izvlɛ'tʃɛt̪ɛ,izvlɛtʃ'ɛt̪ɛ,izvlɛˈtʃɛt̪ɛ
извлечеш,izvlɛ'tʃɛʃ,izvlɛtʃ'ɛʃ,izvlɛˈtʃɛʃ
извличай,iz'vlitʃəj,izvl'itʃəj,izˈvlitʃəj
извличайте,iz'vlitʃəjt̪ɛ,izvl'itʃəjt̪ɛ,izˈvlitʃəjt̪ɛ
извличалата,iz'vlitʃəɫət̪ə,izvl'itʃəɫət̪ə,izˈvlitʃəɫət̪ə
извличането,iz'vlitʃənɛt̪o̝,izvl'itʃənɛt̪o̝,izˈvlitʃənɛt̪o̝
извличанията,iz'vlitʃənijət̪ə,izvl'itʃənijət̪ə,izˈvlitʃənijət̪ə
извличано,iz'vlitʃəno̝,izvl'itʃəno̝,izˈvlitʃəno̝
извличаха,iz'vlitʃəxə,izvl'itʃəxə,izˈvlitʃəxə
извличаш,iz'vlitʃəʃ,izvl'itʃəʃ,izˈvlitʃəʃ
извличащият,iz'vlitʃəʃt̪ijət̪,izvl'itʃəʃt̪ijət̪,izˈvlitʃəʃt̪ijət̪
извляклото,iz'vlʲakɫo̝t̪o̝,izvlʲ'akɫo̝t̪o̝,izˈvlʲakɫo̝t̪o̝
извлякъл,iz'vlʲakəɫ,izvlʲ'akəɫ,izˈvlʲakəɫ
изговаряйки,izɡo'varʲəjkʲi,izɡov'arʲəjkʲi,izɡoˈvarʲəjkʲi
изговаряйте,izɡo'varʲəjt̪ɛ,izɡov'arʲəjt̪ɛ,izɡoˈvarʲəjt̪ɛ
изговаряла,izɡo'varʲəɫə,izɡov'arʲəɫə,izɡoˈvarʲəɫə
изговарялата,izɡo'varʲəɫət̪ə,izɡov'arʲəɫət̪ə,izɡoˈvarʲəɫət̪ə
изговаряли,izɡo'varʲəli,izɡov'arʲəli,izɡoˈvarʲəli
изговарялия,izɡo'varʲəlijə,izɡov'arʲəlijə,izɡoˈvarʲəlijə
изговаряме,izɡo'varʲəmɛ,izɡov'arʲəmɛ,izɡoˈvarʲəmɛ
изговарян,izɡo'varʲən,izɡov'arʲən,izɡoˈvarʲən
изговаряна,izɡo'varʲənə,izɡov'arʲənə,izɡoˈvarʲənə
изговаряне,izɡo'varʲənɛ,izɡov'arʲənɛ,izɡoˈvarʲənɛ
изговаряте,izɡo'varʲət̪ɛ,izɡov'arʲət̪ɛ,izɡoˈvarʲət̪ɛ
изговаряща,izɡo'varʲəʃt̪ə,izɡov'arʲəʃt̪ə,izɡoˈvarʲəʃt̪ə
изговарящи,izɡo'varʲəʃt̪i,izɡov'arʲəʃt̪i,izɡoˈvarʲəʃt̪i
изговарящите,izɡo'varʲəʃt̪it̪ɛ,izɡov'arʲəʃt̪it̪ɛ,izɡoˈvarʲəʃt̪it̪ɛ
изговарящия,izɡo'varʲəʃt̪ijə,izɡov'arʲəʃt̪ijə,izɡoˈvarʲəʃt̪ijə
изговорела,izɡo'vɔɾɛɫə,izɡov'ɔɾɛɫə,izɡoˈvɔɾɛɫə
изговорена,izɡo'vɔɾɛnə,izɡov'ɔɾɛnə,izɡoˈvɔɾɛnə
изговорени,izɡo'vɔɾɛni,izɡov'ɔɾɛni,izɡoˈvɔɾɛni
изговорения,izɡo'vɔɾɛnijə,izɡov'ɔɾɛnijə,izɡoˈvɔɾɛnijə
изговореният,izɡo'vɔɾɛnijət̪,izɡov'ɔɾɛnijət̪,izɡoˈvɔɾɛnijət̪
изговореното,izɡo'vɔɾɛno̝t̪o̝,izɡov'ɔɾɛno̝t̪o̝,izɡoˈvɔɾɛno̝t̪o̝
изговорете,izɡo̝vo'rɛt̪ɛ,izɡo̝vor'ɛt̪ɛ,izɡo̝voˈrɛt̪ɛ
изговори,izɡo'vɔɾi,izɡov'ɔɾi,izɡoˈvɔɾi
изговорил,izɡo'vɔɾiɫ,izɡov'ɔɾiɫ,izɡoˈvɔɾiɫ
изговорила,izɡo'vɔɾiɫə,izɡov'ɔɾiɫə,izɡoˈvɔɾiɫə
изговорилата,izɡo'vɔɾiɫət̪ə,izɡov'ɔɾiɫət̪ə,izɡoˈvɔɾiɫət̪ə
изговорили,izɡo'vɔɾili,izɡov'ɔɾili,izɡoˈvɔɾili
изговорило,izɡo'vɔɾiɫo̝,izɡov'ɔɾiɫo̝,izɡoˈvɔɾiɫo̝
изговорим,izɡo'vɔɾim,izɡov'ɔɾim,izɡoˈvɔɾim
изговорите,izɡo'vɔɾit̪ɛ,izɡov'ɔɾit̪ɛ,izɡoˈvɔɾit̪ɛ
изговорихме,izɡo'vɔɾixmɛ,izɡov'ɔɾixmɛ,izɡoˈvɔɾixmɛ
изговориш,izɡo'vɔɾiʃ,izɡov'ɔɾiʃ,izɡoˈvɔɾiʃ
изгребалата,iz'ɡrɛbəɫət̪ə,izɡr'ɛbəɫət̪ə,izˈɡrɛbəɫət̪ə
изгребалото,iz'ɡrɛbəɫo̝t̪o̝,izɡr'ɛbəɫo̝t̪o̝,izˈɡrɛbəɫo̝t̪o̝
изгребани,izɡrɛ'bani,izɡrɛb'ani,izɡrɛˈbani
изгребат,izɡrɛ'bɤt̪,izɡrɛb'ɤt̪,izɡrɛˈbɤt̪
изгребах,iz'ɡrɛbəx,izɡr'ɛbəx,izˈɡrɛbəx
изгребвайте,iz'ɡrɛbvəjt̪ɛ,izɡr'ɛbvəjt̪ɛ,izˈɡrɛbvəjt̪ɛ
изгребвалите,iz'ɡrɛbvəlit̪ɛ,izɡr'ɛbvəlit̪ɛ,izˈɡrɛbvəlit̪ɛ
изгребвало,iz'ɡrɛbvəɫo̝,izɡr'ɛbvəɫo̝,izˈɡrɛbvəɫo̝
изгребвалото,iz'ɡrɛbvəɫo̝t̪o̝,izɡr'ɛbvəɫo̝t̪o̝,izˈɡrɛbvəɫo̝t̪o̝
изгребването,iz'ɡrɛbvənɛt̪o̝,izɡr'ɛbvənɛt̪o̝,izˈɡrɛbvənɛt̪o̝
изгребваният,iz'ɡrɛbvənijət̪,izɡr'ɛbvənijət̪,izˈɡrɛbvənijət̪
изгребващият,iz'ɡrɛbvəʃt̪ijət̪,izɡr'ɛbvəʃt̪ijət̪,izˈɡrɛbvəʃt̪ijət̪
изгребващото,iz'ɡrɛbvəʃt̪o̝t̪o̝,izɡr'ɛbvəʃt̪o̝t̪o̝,izˈɡrɛbvəʃt̪o̝t̪o̝
изгребе,izɡrɛ'bɛ,izɡrɛb'ɛ,izɡrɛˈbɛ
изгребем,izɡrɛ'bɛm,izɡrɛb'ɛm,izɡrɛˈbɛm
изгреби,izɡrɛ'bi,izɡrɛb'i,izɡrɛˈbi
изгризали,iz'ɡrizəli,izɡr'izəli,izˈɡrizəli
изгризано,izɡri'zano̝,izɡriz'ano̝,izɡriˈzano̝
изгризахме,iz'ɡrizəxmɛ,izɡr'izəxmɛ,izˈɡrizəxmɛ
изгризвай,iz'ɡrizvəj,izɡr'izvəj,izˈɡrizvəj
изгризвалата,iz'ɡrizvəɫət̪ə,izɡr'izvəɫət̪ə,izˈɡrizvəɫət̪ə
изгризваната,iz'ɡrizvənət̪ə,izɡr'izvənət̪ə,izˈɡrizvənət̪ə
изгризванета,iz'ɡrizvənɛt̪ə,izɡr'izvənɛt̪ə,izˈɡrizvənɛt̪ə
изгризващ,iz'ɡrizvəʃt̪,izɡr'izvəʃt̪,izˈɡrizvəʃt̪
изгризващите,iz'ɡrizvəʃt̪it̪ɛ,izɡr'izvəʃt̪it̪ɛ,izˈɡrizvəʃt̪it̪ɛ
изгризем,izɡri'zɛm,izɡriz'ɛm,izɡriˈzɛm
изгризеш,izɡri'zɛʃ,izɡriz'ɛʃ,izɡriˈzɛʃ
изгризеше,izɡri'zɛʃɛ,izɡriz'ɛʃɛ,izɡriˈzɛʃɛ
изгризяхме,izɡri'zʲaxmɛ,izɡrizʲ'axmɛ,izɡriˈzʲaxmɛ
изгубва,iz'ɡubvə,izɡ'ubvə,izˈɡubvə
изгубвайки,iz'ɡubvəjkʲi,izɡ'ubvəjkʲi,izˈɡubvəjkʲi
изгубвалата,iz'ɡubvəɫət̪ə,izɡ'ubvəɫət̪ə,izˈɡubvəɫət̪ə
изгубвалия,iz'ɡubvəlijə,izɡ'ubvəlijə,izˈɡubvəlijə
изгубван,iz'ɡubvən,izɡ'ubvən,izˈɡubvən
изгубвани,iz'ɡubvəni,izɡ'ubvəni,izˈɡubvəni
изгубваните,iz'ɡubvənit̪ɛ,izɡ'ubvənit̪ɛ,izˈɡubvənit̪ɛ
изгубванията,iz'ɡubvənijət̪ə,izɡ'ubvənijət̪ə,izˈɡubvənijət̪ə
изгубвано,iz'ɡubvəno̝,izɡ'ubvəno̝,izˈɡubvəno̝
изгубваното,iz'ɡubvəno̝t̪o̝,izɡ'ubvəno̝t̪o̝,izˈɡubvəno̝t̪o̝
изгубвате,iz'ɡubvət̪ɛ,izɡ'ubvət̪ɛ,izˈɡubvət̪ɛ
изгубваше,iz'ɡubvəʃɛ,izɡ'ubvəʃɛ,izˈɡubvəʃɛ
изгубел,iz'ɡubɛɫ,izɡ'ubɛɫ,izˈɡubɛɫ
изгубела,iz'ɡubɛɫə,izɡ'ubɛɫə,izˈɡubɛɫə
изгубеха,iz'ɡubɛxə,izɡ'ubɛxə,izˈɡubɛxə
изгубехте,iz'ɡubɛxt̪ɛ,izɡ'ubɛxt̪ɛ,izˈɡubɛxt̪ɛ
изгубил,iz'ɡubiɫ,izɡ'ubiɫ,izˈɡubiɫ
изгубила,iz'ɡubiɫə,izɡ'ubiɫə,izˈɡubiɫə
изгубилия,iz'ɡubilijə,izɡ'ubilijə,izˈɡubilijə
изгубилият,iz'ɡubilijət̪,izɡ'ubilijət̪,izˈɡubilijət̪
изгубиха,iz'ɡubixə,izɡ'ubixə,izˈɡubixə
изгубихте,iz'ɡubixt̪ɛ,izɡ'ubixt̪ɛ,izˈɡubixt̪ɛ
изгубя,iz'ɡubʲə,izɡ'ubʲə,izˈɡubʲə
изковава,isko'vavə,iskov'avə,iskoˈvavə
изковавай,isko'vavəj,iskov'avəj,iskoˈvavəj
изковавайки,isko'vavəjkʲi,iskov'avəjkʲi,iskoˈvavəjkʲi
изковаван,isko'vavən,iskov'avən,iskoˈvavən
изковаваната,isko'vavənət̪ə,iskov'avənət̪ə,iskoˈvavənət̪ə
изковаване,isko'vavənɛ,iskov'avənɛ,iskoˈvavənɛ
изковаванета,isko'vavənɛt̪ə,iskov'avənɛt̪ə,iskoˈvavənɛt̪ə
изковаването,isko'vavənɛt̪o̝,iskov'avənɛt̪o̝,iskoˈvavənɛt̪o̝
изковаваните,isko'vavənit̪ɛ,iskov'avənit̪ɛ,iskoˈvavənit̪ɛ
изковаванията,isko'vavənijət̪ə,iskov'avənijət̪ə,iskoˈvavənijət̪ə
изковаваното,isko'vavəno̝t̪o̝,iskov'avəno̝t̪o̝,iskoˈvavəno̝t̪o̝
изковаваха,isko'vavəxə,iskov'avəxə,iskoˈvavəxə
изковавахме,isko'vavəxmɛ,iskov'avəxmɛ,iskoˈvavəxmɛ
изковаваща,isko'vavəʃt̪ə,iskov'avəʃt̪ə,iskoˈvavəʃt̪ə
изкованото,isko'vano̝t̪o̝,iskov'ano̝t̪o̝,iskoˈvano̝t̪o̝
изковах,isko'vax,iskov'ax,iskoˈvax
изковахме,isko'vaxmɛ,iskov'axmɛ,iskoˈvaxmɛ
изковели,isko'vɛli,iskov'ɛli,iskoˈvɛli
изковем,isko'vɛm,iskov'ɛm,iskoˈvɛm
изковял,isko'vʲaɫ,iskovʲ'aɫ,iskoˈvʲaɫ
изковяла,isko'vʲaɫə,iskovʲ'aɫə,iskoˈvʲaɫə
изковяха,isko'vʲaxə,iskovʲ'axə,iskoˈvʲaxə
изковяхме,isko'vʲaxmɛ,iskovʲ'axmɛ,iskoˈvʲaxmɛ
изковяхте,isko'vʲaxt̪ɛ,iskovʲ'axt̪ɛ,iskoˈvʲaxt̪ɛ
изкупел,is'kupɛɫ,isk'upɛɫ,isˈkupɛɫ
изкупела,is'kupɛɫə,isk'upɛɫə,isˈkupɛɫə
изкупена,is'kupɛnə,isk'upɛnə,isˈkupɛnə
изкупехме,is'kupɛxmɛ,isk'upɛxmɛ,isˈkupɛxmɛ
изкупехте,is'kupɛxt̪ɛ,isk'upɛxt̪ɛ,isˈkupɛxt̪ɛ
изкупила,is'kupiɫə,isk'upiɫə,isˈkupiɫə
изкупилата,is'kupiɫət̪ə,isk'upiɫət̪ə,isˈkupiɫət̪ə
изкупилите,is'kupilit̪ɛ,isk'upilit̪ɛ,isˈkupilit̪ɛ
изкупиха,is'kupixə,isk'upixə,isˈkupixə
изкупиш,is'kupiʃ,isk'upiʃ,isˈkupiʃ
изкупува,isko'puvə,iskop'uvə,iskoˈpuvə
изкупувайки,isko'puvəjkʲi,iskop'uvəjkʲi,iskoˈpuvəjkʲi
изкупували,isko'puvəli,iskop'uvəli,iskoˈpuvəli
изкупувалият,isko'puvəlijət̪,iskop'uvəlijət̪,iskoˈpuvəlijət̪
изкупувало,isko'puvəɫo̝,iskop'uvəɫo̝,iskoˈpuvəɫo̝
изкупувалото,isko'puvəɫo̝t̪o̝,iskop'uvəɫo̝t̪o̝,iskoˈpuvəɫo̝t̪o̝
изкупувам,isko'puvəm,iskop'uvəm,iskoˈpuvəm
изкупувана,isko'puvənə,iskop'uvənə,iskoˈpuvənə
изкупуването,isko'puvənɛt̪o̝,iskop'uvənɛt̪o̝,iskoˈpuvənɛt̪o̝
изкупуваните,isko'puvənit̪ɛ,iskop'uvənit̪ɛ,iskoˈpuvənit̪ɛ
изкупуваният,isko'puvənijət̪,iskop'uvənijət̪,iskoˈpuvənijət̪
изкупувано,isko'puvəno̝,iskop'uvəno̝,iskoˈpuvəno̝
изкупуват,isko'puvət̪,iskop'uvət̪,iskoˈpuvət̪
изкупувате,isko'puvət̪ɛ,iskop'uvət̪ɛ,iskoˈpuvət̪ɛ
изкупувах,isko'puvəx,iskop'uvəx,iskoˈpuvəx
изкупувахме,isko'puvəxmɛ,iskop'uvəxmɛ,iskoˈpuvəxmɛ
изкупувахте,isko'puvəxt̪ɛ,iskop'uvəxt̪ɛ,iskoˈpuvəxt̪ɛ
изкупуваща,isko'puvəʃt̪ə,iskop'uvəʃt̪ə,iskoˈpuvəʃt̪ə
изкупуващата,isko'puvəʃt̪ət̪ə,iskop'uvəʃt̪ət̪ə,iskoˈpuvəʃt̪ət̪ə
изкупуващи,isko'puvəʃt̪i,iskop'uvəʃt̪i,iskoˈpuvəʃt̪i
изкупуващо,isko'puvəʃt̪o̝,iskop'uvəʃt̪o̝,iskoˈpuvəʃt̪o̝
изкупя,is'kupʲə,isk'upʲə,isˈkupʲə
изкусен,is'kusɛn,isk'usɛn,isˈkusɛn
излезел,iz'lɛzɛɫ,izl'ɛzɛɫ,izˈlɛzɛɫ
излезеха,iz'lɛzɛxə,izl'ɛzɛxə,izˈlɛzɛxə
излизали,iz'lizəli,izl'izəli,izˈlizəli
излизалия,iz'lizəlijə,izl'izəlijə,izˈlizəlijə
излизалият,iz'lizəlijət̪,izl'izəlijət̪,izˈlizəlijət̪
излизам,iz'lizəm,izl'izəm,izˈlizəm
излизаме,iz'lizəmɛ,izl'izəmɛ,izˈlizəmɛ
излизания,iz'lizənijə,izl'izənijə,izˈlizənijə
излизахме,iz'lizəxmɛ,izl'izəxmɛ,izˈlizəxmɛ
излизащ,iz'lizəʃt̪,izl'izəʃt̪,izˈlizəʃt̪
излизащата,iz'lizəʃt̪ət̪ə,izl'izəʃt̪ət̪ə,izˈlizəʃt̪ət̪ə
излязлото,iz'lʲazɫo̝t̪o̝,izlʲ'azɫo̝t̪o̝,izˈlʲazɫo̝t̪o̝
излязох,iz'lʲazo̝x,izlʲ'azo̝x,izˈlʲazo̝x
измелата,iz'mɛɫət̪ə,izm'ɛɫət̪ə,izˈmɛɫət̪ə
измели,iz'mɛli,izm'ɛli,izˈmɛli
измелия,iz'mɛlijə,izm'ɛlijə,izˈmɛlijə
изметат,izmɛ't̪ɤt̪,izmɛt̪'ɤt̪,izmɛˈt̪ɤt̪
измете,izmɛ't̪ɛ,izmɛt̪'ɛ,izmɛˈt̪ɛ
изметената,iz'mɛt̪ɛnət̪ə,izm'ɛt̪ɛnət̪ə,izˈmɛt̪ɛnət̪ə
изметени,iz'mɛt̪ɛni,izm'ɛt̪ɛni,izˈmɛt̪ɛni
изметените,iz'mɛt̪ɛnit̪ɛ,izm'ɛt̪ɛnit̪ɛ,izˈmɛt̪ɛnit̪ɛ
изметеният,iz'mɛt̪ɛnijət̪,izm'ɛt̪ɛnijət̪,izˈmɛt̪ɛnijət̪
изметяло,izmɛ'tʲaɫo̝,izmɛtʲ'aɫo̝,izmɛˈtʲaɫo̝
измина,iz'minə,izm'inə,izˈminə
изминава,izmi'navə,izmin'avə,izmiˈnavə
изминавайки,izmi'navəjkʲi,izmin'avəjkʲi,izmiˈnavəjkʲi
изминавала,izmi'navəɫə,izmin'avəɫə,izmiˈnavəɫə
изминавалия,izmi'navəlijə,izmin'avəlijə,izmiˈnavəlijə
изминавало,izmi'navəɫo̝,izmin'avəɫo̝,izmiˈnavəɫo̝
изминавалото,izmi'navəɫo̝t̪o̝,izmin'avəɫo̝t̪o̝,izmiˈnavəɫo̝t̪o̝
изминаванетата,izmi'navənɛt̪ət̪ə,izmin'avənɛt̪ət̪ə,izmiˈnavənɛt̪ət̪ə
изминаваното,izmi'navəno̝t̪o̝,izmin'avəno̝t̪o̝,izmiˈnavəno̝t̪o̝
изминаваха,izmi'navəxə,izmin'avəxə,izmiˈnavəxə
изминаваш,izmi'navəʃ,izmin'avəʃ,izmiˈnavəʃ
изминаваща,izmi'navəʃt̪ə,izmin'avəʃt̪ə,izmiˈnavəʃt̪ə
изминал,iz'minəɫ,izm'inəɫ,izˈminəɫ
изминалите,iz'minəlit̪ɛ,izm'inəlit̪ɛ,izˈminəlit̪ɛ
изминалия,iz'minəlijə,izm'inəlijə,izˈminəlijə
изминало,iz'minəɫo̝,izm'inəɫo̝,izˈminəɫo̝
изминатите,iz'minət̪it̪ɛ,izm'inət̪it̪ɛ,izˈminət̪it̪ɛ
изминатият,iz'minət̪ijət̪,izm'inət̪ijət̪,izˈminət̪ijət̪
изминато,iz'minət̪o̝,izm'inət̪o̝,izˈminət̪o̝
изминатото,iz'minət̪o̝t̪o̝,izm'inət̪o̝t̪o̝,izˈminət̪o̝t̪o̝
измине,iz'minɛ,izm'inɛ,izˈminɛ
изминем,iz'minɛm,izm'inɛm,izˈminɛm
изминете,iz'minɛt̪ɛ,izm'inɛt̪ɛ,izˈminɛt̪ɛ
изминех,iz'minɛx,izm'inɛx,izˈminɛx
изминеха,iz'minɛxə,izm'inɛxə,izˈminɛxə
измиралите,iz'miɾəlit̪ɛ,izm'iɾəlit̪ɛ,izˈmiɾəlit̪ɛ
